# oldVersion,newVersion,#oldTables,#newTables,#oldAttrs,newAttr,tableIns,tableDel,attrIns,attrDel,attrTypeAlt,keyAlt,totalAlt
rev_1.126.sql,rev_1.127.sql,39,39,241,242,0,0,2,1,0,0,0
rev_1.127.sql,rev_1.128.sql,39,40,242,247,1,0,5,0,0,0,0
rev_1.128.sql,rev_1.129.sql,40,40,247,249,0,0,2,0,0,0,0
rev_1.129.sql,rev_1.130.sql,40,40,249,250,0,0,1,0,0,0,0
rev_1.130.sql,rev_1.131.sql,40,40,250,251,0,0,1,0,0,3,3
rev_1.131.sql,rev_1.132.sql,40,40,251,253,0,0,2,0,0,0,0
rev_1.132.sql,rev_1.133.sql,40,41,253,265,1,0,12,0,0,0,0
rev_1.133.sql,rev_1.134.sql,41,41,265,265,0,0,0,0,1,0,1
rev_1.134.sql,rev_1.135.sql,41,41,265,266,0,0,1,0,0,0,0
rev_1.135.sql,rev_1.136.sql,41,41,266,268,0,0,2,0,0,0,0
rev_1.136.sql,rev_1.137.sql,41,41,268,268,0,0,0,0,1,0,1
rev_1.137.sql,rev_1.138.sql,41,41,268,269,0,0,1,0,0,0,0
rev_1.138.sql,rev_1.139.sql,41,41,269,270,0,0,1,0,0,0,0
rev_1.139.sql,rev_1.140.sql,41,42,270,274,1,0,4,0,0,0,0
rev_1.140.sql,rev_1.141.sql,42,42,274,275,0,0,1,0,0,0,0
rev_1.141.sql,rev_1.142.sql,42,42,275,279,0,0,4,0,0,0,0
rev_1.142.sql,rev_1.143.sql,42,42,279,281,0,0,2,0,0,0,0
rev_1.143.sql,rev_1.144.sql,42,42,281,281,0,0,0,0,0,0,0
rev_1.144.sql,rev_1.145.sql,42,42,281,282,0,0,1,0,0,0,0
rev_1.145.sql,rev_1.146.sql,42,43,282,288,1,0,6,0,0,0,0
rev_1.146.sql,rev_1.147.sql,43,43,288,288,0,0,0,0,0,0,0
rev_1.147.sql,rev_1.148.sql,43,44,288,291,1,0,3,0,0,0,0
rev_1.148.sql,rev_1.149.sql,44,44,291,292,0,0,1,0,0,0,0
rev_1.149.sql,rev_1.150.sql,44,44,292,292,0,0,1,2,0,0,0
rev_1.150.sql,rev_1.151.sql,44,43,292,286,0,1,0,8,0,0,0
rev_1.151.sql,rev_1.152.sql,43,43,286,287,0,0,1,0,0,0,0
rev_1.152.sql,rev_1.153.sql,43,43,287,288,0,0,1,0,0,0,0
rev_1.153.sql,rev_1.154.sql,43,43,288,292,0,0,6,4,0,0,0
rev_1.154.sql,rev_1.155.sql,43,43,292,292,0,0,1,2,0,0,0
rev_1.155.sql,rev_1.156.sql,43,44,292,292,1,0,5,10,0,0,0
rev_1.156.sql,rev_1.157.sql,44,44,292,291,0,0,0,2,0,0,0
rev_1.157.sql,rev_1.158.sql,44,44,291,291,0,0,0,0,0,0,0
rev_1.158.sql,rev_1.159.sql,44,44,291,289,0,0,0,4,0,0,0
rev_1.159.sql,rev_1.160.sql,44,44,289,289,0,0,0,0,0,0,0
rev_1.160.sql,rev_1.161.sql,44,44,289,290,0,0,1,0,0,0,0
rev_1.161.sql,rev_1.162.sql,44,44,290,290,0,0,1,2,0,0,0
rev_1.162.sql,rev_1.163.sql,44,44,290,292,0,0,2,0,0,0,0
rev_1.163.sql,rev_1.164.sql,44,44,292,293,0,0,1,0,0,0,0
rev_1.164.sql,rev_1.165.sql,44,44,293,294,0,0,1,0,0,0,0
rev_1.165.sql,rev_1.166.sql,44,46,294,300,2,0,6,0,0,0,0
rev_1.166.sql,rev_1.167.sql,46,46,300,300,0,0,0,0,0,0,0
rev_1.167.sql,rev_1.168.sql,46,46,300,301,0,0,1,0,0,0,0
rev_1.168.sql,rev_1.169.sql,46,47,301,304,1,0,3,0,0,0,0
rev_1.169.sql,rev_1.170.sql,47,47,304,305,0,0,1,0,0,0,0
rev_1.170.sql,rev_1.171.sql,47,47,305,306,0,0,1,0,0,0,0
rev_1.171.sql,rev_1.172.sql,47,48,306,316,2,1,21,13,0,0,0
rev_1.172.sql,rev_1.173.sql,48,48,316,317,0,0,1,0,0,0,0
rev_1.173.sql,rev_1.174.sql,48,48,317,319,0,0,2,0,0,0,0
rev_1.174.sql,rev_1.175.sql,48,48,319,319,0,0,0,0,0,1,1
rev_1.175.sql,rev_1.176.sql,48,45,319,301,0,3,0,18,0,0,0
rev_1.176.sql,rev_1.177.sql,45,45,301,302,0,0,1,0,0,0,0
rev_1.177.sql,rev_1.178.sql,45,45,302,304,0,0,2,0,0,0,0
rev_1.178.sql,rev_1.179.sql,45,45,304,304,0,0,1,2,0,0,0
rev_1.179.sql,rev_1.180.sql,45,45,304,304,0,0,0,0,0,0,0
rev_1.180.sql,rev_1.181.sql,45,45,304,305,0,0,1,0,0,0,0
rev_1.181.sql,rev_1.182.sql,45,47,305,312,2,0,7,0,1,0,1
rev_1.182.sql,rev_1.183.sql,47,46,312,304,1,2,6,14,0,0,0
rev_1.183.sql,rev_1.184.sql,46,46,304,304,0,0,1,2,0,0,0
rev_1.184.sql,rev_1.185.sql,46,46,304,304,0,0,2,4,0,0,0
rev_1.185.sql,rev_1.186.sql,46,46,304,304,0,0,1,2,0,0,0
rev_1.186.sql,rev_1.187.sql,46,46,304,304,0,0,0,0,1,0,1
rev_1.187.sql,rev_1.188.sql,46,47,304,307,1,0,3,0,0,0,0
rev_1.188.sql,rev_1.189.sql,47,47,307,307,0,0,0,0,0,0,0
rev_1.189.sql,rev_1.190.sql,47,47,307,307,0,0,0,0,0,0,0
rev_1.190.sql,rev_1.191.sql,47,47,307,308,0,0,1,0,0,0,0
rev_1.191.sql,rev_1.192.sql,47,47,308,306,0,0,0,4,0,0,0
rev_1.192.sql,rev_1.193.sql,47,48,306,310,1,0,4,0,0,0,0
rev_1.193.sql,rev_1.194.sql,48,48,310,313,0,0,3,0,0,0,0
rev_1.194.sql,rev_1.195.00.sql,48,48,313,313,0,0,2,4,0,0,0
rev_1.195.00.sql,rev_1.195.06.1.sql,48,48,313,314,0,0,1,0,0,0,0
rev_1.195.06.1.sql,rev_1.195.08.1.sql,48,48,314,314,0,0,1,2,0,0,0
rev_1.195.08.1.sql,rev_1.195.10.1.sql,48,48,314,314,0,0,1,2,0,0,0
rev_1.195.10.1.sql,rev_1.196.sql,48,48,314,314,0,0,1,2,0,0,0
