sha$~date$~humanDate$~author$~authormail$~commitText$~branches
b9542883d77a6188462814cbdf6ba0b250b40d1b$~1234373148$~Wed Feb 11 17:25:48 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~" "$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
b6a5b937d58768e4ca6e0d239f70b93ce9a55e58$~1237164239$~Mon Mar 16 00:43:59 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
47a1bda27fa6836c77c6e3b389bdf30eb5c449b5$~1237208478$~Mon Mar 16 13:01:18 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
1c42a35df2717cadb2abed761fcd90e37d02b6d6$~1237218277$~Mon Mar 16 15:44:37 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
b4f7cfd9208c1ca417f8e61f4019e66673c2cfa1$~1237253648$~Tue Mar 17 01:34:08 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
a237c8a64ad0ea7bd37db65cbbbf790f44bf4ba7$~1237391769$~Wed Mar 18 15:56:09 2009 +0000$~vitaliytv$~vitaliytv@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"Fix error in opencart.sql  row #3487 is two different region: Kharkiv, Kherson
 add row #3842 - Kherson
  
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
5ffe1e074fdb07b8b06d64af79e6951b0ff4d2da$~1237392520$~Wed Mar 18 16:08:40 2009 +0000$~vitaliytv$~vitaliytv@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"Small fix in opencart.sql (Ukraine geo zones)  row #3491 Kievskaya oblast'
  
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
b08ad937a511a91278db53a81e5d580e1ec03c4e$~1237471882$~Thu Mar 19 14:11:22 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"sql fix   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
798073617285de6ea91399597027baa1aecbd5a3$~1237481892$~Thu Mar 19 16:58:12 2009 +0000$~vitaliytv$~vitaliytv@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"Fix error in opencart.sql  row #3487 is two different region: Kharkiv, Kherson
 add row #3842 - Kherson
  
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
87024de80c3096c10994cffdf5094db47ea4de04$~1237572660$~Fri Mar 20 18:11:00 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
d84c80e88ec675d2c49437851594f4dfdff2324c$~1237572808$~Fri Mar 20 18:13:28 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
42e973e1cfb94243add1f21a56f61e03ab1f4712$~1237574023$~Fri Mar 20 18:33:43 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"sql fix   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
1aaf38fd7d05fe1cf09f5c1554f92812776ee816$~1237857462$~Tue Mar 24 01:17:42 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"v1.2.4   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
626a5ea8492eb158b6dadb3931c6cba5cfe39c61$~1238121825$~Fri Mar 27 02:43:45 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"v1.2.5   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
744f34b3deaecdade164866a8a07da639ade86c8$~1239235332$~Thu Apr 9 00:02:12 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"v1.2.6   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
3e666864ae7e0d85be8db05223d8d5475937ec29$~1241435169$~Mon May 4 11:06:09 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
77dd5f5aa66fb13f1be3ba832325a31a1e067f74$~1241730214$~Thu May 7 21:03:34 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"v1.2.8   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
9368273b19a7af631e6a6a9e4d67fcbdd49af299$~1245377084$~Fri Jun 19 02:04:44 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"v1.2.9   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
cacd13641a8b59950ddd077602f29ffdaa191859$~1248223570$~Wed Jul 22 00:46:10 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"v1.3.0   
"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
d4e8a5bacdad055077df57d96d2c6fca4841b5bb$~1257375862$~Wed Nov 4 23:04:22 2009 +0000$~blueyon$~blueyon@a472ed72-f7c0-11dd-9d1a-b59b2e1864b6$~"v1.3.1   
