Date;hash;release
1384454639;1328735732bd4b838958688e46fdc94ee6308b5c;refs/tags/1.21.3
1389663257;f5f2cf682dff8fb421ea62d1f67989a4f0fdb3b4;refs/tags/1.21.4
1390868923;da23a3a765d9225544f8520beaec254b6f501e4f;refs/tags/1.21.5
1393542572;ffba8f0d117d3da38be3d6ab6f71492fae50a5f0;refs/tags/1.21.6
1394549306;bbbf00e7a1dccd0f502fe075aa8391ee1b64254c;refs/tags/1.21.7
1395933797;87445ccad821b09785f0e60e1aab628640281841;refs/tags/1.21.8
1398363511;a88ff5e6c64c73d3fb8c4fc077bace944ec123fb;refs/tags/1.21.9
1386365568;6071399737f23bc8adfc7d07ef72883d458d890c;refs/tags/1.22.0
1385112738;7e420c99794a337b6300a6e2e9ebb516877d7fd4;refs/tags/1.22.0rc-FINAL
1383069951;c00622b7f6f207f1a2056d47437a5b1891b490a7;refs/tags/1.22.0rc0
1383964418;bc1c17b6d65701963e45f7f95ef520a9a7f17d08;refs/tags/1.22.0rc1
1384486577;8ff8c747614813b06bcdd4a5f498a806deea8079;refs/tags/1.22.0rc2
1385151516;0e843378d679b9528b327e6d5cc3f1832fe7e726;refs/tags/1.22.0rc3
1389675508;6e1f4bc7a221b9e3e8e0b227b6dbae312d35a1c3;refs/tags/1.22.1
1409173811;365efc41ed27bcf582c476d60d16817cca129620;refs/tags/1.22.10
1411567041;913d0828a49460858ec1417650a95d6d25359fbe;refs/tags/1.22.11
1412174194;ac80015657f8bf5be2924c6efed733974cf08c7c;refs/tags/1.22.12
1414603760;91bd58ebd3c9af6c7a087ef9c1c6f75f5b04ad0d;refs/tags/1.22.13
1417039235;36255c5bbebc115596f51a83aec167f80a99d087;refs/tags/1.22.14
1418839176;283d6593403590d7d49938ce242bb68f68e5d143;refs/tags/1.22.15
1390867124;6c6af7245f730b6f873e850c314d83e3abc410eb;refs/tags/1.22.2
1393543514;39c167c34fe0c05dfc2bd3f7132d70114a8bf425;refs/tags/1.22.3
1394549628;c589c347ec81ff76ea0f99ac8f223212f95e260d;refs/tags/1.22.4
1395953739;eacade9e41843fb50e6c08ef8e8368d6ca966538;refs/tags/1.22.5
1398363745;86daecc00e2f4aebc99e0d212ae02b5455ea51da;refs/tags/1.22.6
1401266846;123eea398354b04597b380885236b0b5a4b36dcf;refs/tags/1.22.7
1403727473;a7806049037d71ee8f679c9ee736ebf2d15f4035;refs/tags/1.22.8
1406743851;610bf4b6b00eec7b649ab7966633d17a7049d8a8;refs/tags/1.22.9
1401915449;c2774941316e7d2eb5380212d64621a2ff5abd17;refs/tags/1.23.0
1400087917;182a415bc915693b6e21d869646f71055e557bc4;refs/tags/1.23.0-rc.1
1400799153;d5142e047878d60b2d8e0e8154b3855dccb4cb11;refs/tags/1.23.0-rc.2
1401744043;0fbf03515cb84e611b3711ad45bd0027743df691;refs/tags/1.23.0-rc.3
1398368991;a5d0bc777d9dcae8bbc73bec5ecf80a7ffe7580c;refs/tags/1.23.0rc0
1403727749;5f8521139646bad86106a138a68508dfd286b1d0;refs/tags/1.23.1
1439238181;125206d37385e0910be707fe5adacbbad0ea06b7;refs/tags/1.23.10
1445012466;fb64dc5803a8b92f0dc70a4f81cbe7260653abf4;refs/tags/1.23.11
1450393241;0de3fa938c63fbb03ff215dd2e73a779278a8994;refs/tags/1.23.12
1450649208;61ae3c189774904f0298d1982fa0b1857f788e81;refs/tags/1.23.13
1463773293;1b1588f892b81983d5cd93bea6f5b5d652b2cdf5;refs/tags/1.23.14
1471893422;e84609f6c25b5ee86805ba24308294d1e6d662ee;refs/tags/1.23.15
1406743720;b3be7ae30f8ae7237e5f73796bace084dc8a86c7;refs/tags/1.23.2
1409173758;ec5b56ea6c5f538f303b12245db74d3b833f3dce;refs/tags/1.23.3
1411566650;f275fe8c018e8e4a0721ec8d2c3202482f608bae;refs/tags/1.23.4
1412174402;c9bd517b21f022d02298981dc52de08017bfbf91;refs/tags/1.23.5
1414603377;43aab90c9a2bff4d236077cd68a912f7833fb52d;refs/tags/1.23.6
1417038930;4a4b18a26e9e844fd8b9cf0f43ad21aab4c2e131;refs/tags/1.23.7
1418839029;529c718c9a790a19ea5c78f0b9670a432f3ad3b9;refs/tags/1.23.8
1427807281;e9ec08ea67cdb4434c17a550d1a4b26b4db7347f;refs/tags/1.23.9
1417039607;29427008e6971268de6a81cf0b8f1a641959b100;refs/tags/1.24.0
1414684204;1b2b74b0efe6bed8a023fd324d135fc6ebdf341b;refs/tags/1.24.0-rc.0
1415478342;faf6182a3ca5b3186ee1a18c4d233a9995accd48;refs/tags/1.24.0-rc.1
1416606717;df9ba79276c58ea28fa5fb162cc6b7e6924df761;refs/tags/1.24.0-rc.2
1416848650;1ea07321e0f87ca64862c640a388fff490bd71b4;refs/tags/1.24.0-rc.3
1418838783;07680d5579859ead65acfe79e0c762de9cf5c830;refs/tags/1.24.1
1427748116;13efd2a4b47abd5ed0290662597ee8eb8d692ffc;refs/tags/1.24.2
1439238743;a18c1ac24c265eb98b371a5548738ad03dd5911f;refs/tags/1.24.3
1445012607;4f4979479f5d0d1c85ee260d483a759e8051be05;refs/tags/1.24.4
1450393486;aa463d11e7e721cb90a32e266a9125f8311a065a;refs/tags/1.24.5
1450649317;0d2bccc95ddefd8be8901d6c4d56eac4c4927433;refs/tags/1.24.6
1432555202;a169f84d8220988d34d2e8e7ca4fb052f915239e;refs/tags/1.25.0
1430942113;4badf14b3f9c1c613252cb149adcfbcf7fc65bdd;refs/tags/1.25.0-rc.0
1432587326;d8644d083523efffd4edc602510d0d156099f3d6;refs/tags/1.25.1
1439238911;7daa041688e37a3baec1d3fe7278341486ad0986;refs/tags/1.25.2
1445012751;7514b1269aec188e29119b02ca9f6fd695712beb;refs/tags/1.25.3
1450393613;7e41f4c33356ad470946cca424e0487152cd9543;refs/tags/1.25.4
1450649453;9fecdeb9e94f0a8d7a207ba9c65d99db9dbe38ef;refs/tags/1.25.5
1463773293;01b4001e707ea9535810af364fec2b0cba0f5735;refs/tags/1.25.6
1448471258;981ec62244e4806a16bda804dda1d14cb5d7f193;refs/tags/1.26.0
1450393757;ab5688cd9607afcb63cd812a0cf408323388afa8;refs/tags/1.26.1
1450649546;c395244f774497514963baabb0b6c9239f6fc66e;refs/tags/1.26.2
1463773293;fa11b598b4e396f606c2ffe8a4929c24e0f8cf46;refs/tags/1.26.3
1471893979;8085aa2d70514bdad1852de46719e7d5a64a6955;refs/tags/1.26.4
1467145448;37fc6bf0dd1ac48050584faeba20b790ef4b1d2f;refs/tags/1.27.0
1464722405;57f722a315d69c3cf5893f0a4e8782afbfb856b6;refs/tags/1.27.0-rc.0
1465865571;9d0ed774d1da48594145c168f2b96c8d09a9930e;refs/tags/1.27.0-rc.1
1471894253;5a9183baf6cd304f4c0e64b83826a9390d50ac01;refs/tags/1.27.1
1480358547;ae8933c6508a086422ca21e6d84319d72c9f62a8;refs/tags/1.28.0
1478118152;940a6a528b4085eed61a4784fbdcfe79c05a1bea;refs/tags/1.28.0-rc.0
1479341109;ba212f1d6c2998b562bcc60a547f4ba56173841a;refs/tags/1.28.0-rc.1
1092294886;1d7dacabd8e1fc44f7209c8983712c8288bfa43d;refs/tags/1.3.0
1085209545;caf82594f5edde725bfe817279e2dfa03db336d1;refs/tags/1.3.0beta1
1086501045;5a4927f7593aaa5ceafe6f3f7cec3bb5c5798d3d;refs/tags/1.3.0beta2
1087089316;fc7c1e463f6c3be83adf131c5f76974e310feaa4;refs/tags/1.3.0beta3
1087461799;a99758e2bb061136fe96b93b08434eedaad55623;refs/tags/1.3.0beta4
1088294732;0c1d741ff4792d486258b390cf50cf3f9e229511;refs/tags/1.3.0beta4a
1090527193;1f155778ba54e42006ab6a08fa7a7c2dfd214a57;refs/tags/1.3.0beta5
1091832460;972327b5e561672ce88a54544ef77aaa3936c10c;refs/tags/1.3.0beta6
1092527077;b98260d5c14026e89a4960045ce09d300e0062b3;refs/tags/1.3.1
1107498088;e504ebe21e68c861d1a236379b299d7962adfa0b;refs/tags/1.3.10
1108966625;4b758c7a97747fcb122e3fd382e55d4b6466ab61;refs/tags/1.3.11
1114047948;5cd9872e17fc32df5b9012fabed9b4b7eca30a1f;refs/tags/1.3.12
1117810324;bf8a4af90edd5aa2188048bd97f35ec7b1146200;refs/tags/1.3.13
1124835216;3fd134cc398b785023240d8cdf3f9b0f7e386f2b;refs/tags/1.3.14
1125359810;646b3837531c2c40c2fbec658c710d1be27935a8;refs/tags/1.3.15
1127330218;c7ab1c9b59e4f8a4338d1e083299945ece0f81e5;refs/tags/1.3.16
1128566379;a8085d4fcebbe416d63a6727701795d5e0ab6011;refs/tags/1.3.17
1130984403;062aa9951dda243f931bb04b9efb34b0363ffdc8;refs/tags/1.3.18
1093844658;a33bac45fe00e625b4d0cad4fc0e7135f5726852;refs/tags/1.3.2
1094712775;e4aa8ad2154d1ad779c9f76efb64f3716fb3f530;refs/tags/1.3.3
1096416195;c7d650cd7d1a96d9619701a98fed46c299cddb01;refs/tags/1.3.4
1096573744;797e3bc0faf1537cd38638848dca222c798b7820;refs/tags/1.3.5
1097747317;0697926a69a57fdc2c840dffd6c7b0f73ab21475;refs/tags/1.3.6
1098058364;941a66dc1383997019ae80af87dea57dc4bd9c49;refs/tags/1.3.7
1100563153;d9bc303a07d3391e9abd1177ea5ac48c6603f83e;refs/tags/1.3.8
1102894293;ae17baf66e04d5452acd6c866eef3d7f2d2f9a36;refs/tags/1.3.9
1111377178;8a49168c10306181a317a4c97d16d19e6281d32d;refs/tags/1.4.0
1102894284;904dfc1408f9fc7c1732c1b8843eee2068331b77;refs/tags/1.4.0beta
1102083373;26f3ce66c519d81354f58d58027da6e3d2b9e550;refs/tags/1.4.0beta1
1102660208;b6c9b15bbd1019cf469e94e4ff3387d778e5976e;refs/tags/1.4.0beta2
1105128455;7398ea64f438575d8adb089380af81822919b858;refs/tags/1.4.0beta4
1105953066;0b34fae7c79a827b497c2a2336a152cca951d0e6;refs/tags/1.4.0beta5
1107498026;e27fbfb50aca81b48362471761c63a1951f4c505;refs/tags/1.4.0beta6
1108966649;7235b4b982db367dc40fa01c566d0babc8be04cf;refs/tags/1.4.0rc1
1113780267;fcec450db417b2b2887baa480adcfed28f078938;refs/tags/1.4.1
1127330338;89cd2ce9947e460aaa4dedce2bdb01483faac250;refs/tags/1.4.10
1128566523;1ad180365d483c86f5b90ced933343186f28e757;refs/tags/1.4.11
1130984549;a82ba0c8473b0ae81f3c110ae5c8f737992428bb;refs/tags/1.4.12
1136504320;11c0842780415af4058fb47cea7e35da3e31e6ab;refs/tags/1.4.13
1137653858;34585932046b2708578ef8827677f9633bd32b94;refs/tags/1.4.14
1143401833;53142447431d2f09325cb8cd3b58c993b81716c9;refs/tags/1.4.15
1114048461;2bbb6faf380856011c248f575b89fa70fca2aa0a;refs/tags/1.4.2
1114748812;1974eb2c22e134eb78aba052bc8df1b192d989b7;refs/tags/1.4.3
1115207490;bec27173104003ac32e94d6a2d8351487ee996a4;refs/tags/1.4.4
1117810268;f02d4fbade759ee5043afeb562aeeb9b3b4793b3;refs/tags/1.4.5
1120719949;1f61a061c6c619564ec72d47e5e9f15a8001a87a;refs/tags/1.4.6
1121495370;1bd44e3361d8ec8a1ff390ab8466a41ca33c9975;refs/tags/1.4.7
1124835279;f08dbffa2c573ff590948f852bc5e048e41476b6;refs/tags/1.4.8
1125359410;df51f9f2082d75084445bedc67da67f33c043024;refs/tags/1.4.9
1128566742;441622436d8a62e9c39d38798d9413fdf9e7129d;refs/tags/1.5.0
1115121803;a86187a90613329e8ed28ca4cc5d989be2dc9c9d;refs/tags/1.5.0alpha1
1117810234;6a2ec5877b26cb417921fef66c5b6aa6db4b954d;refs/tags/1.5.0alpha2
1119782020;7fe17707749e1c279a4c037f4b33395412ccdbf8;refs/tags/1.5.0beta1
1120554296;a4da515083f8b9e67b32773bcaf503ee87f82e34;refs/tags/1.5.0beta2
1120719932;49214d6eb33305241206cfcf7c070461d9432608;refs/tags/1.5.0beta3
1122757035;1814714ddb5d89d646eb26966d9f04efca2cdd41;refs/tags/1.5.0beta4
1272323155;dbbbc7094b4c29150a036ec59d1ac6b065134b6f;refs/tags/1.5.0rc1
1124853089;8c43e7c4c7b69ab7b08ea65833e28aa0aff860f5;refs/tags/1.5.0rc2
1130320134;42600016c7ab38aea344e740015c11b5db1e96df;refs/tags/1.5.1
1130985168;60c600073736980d5fcd7ac6fea5f75147dbea34;refs/tags/1.5.2
1133695021;e3ec41e5e67f236c2be65a7403dd2a7d2de89c96;refs/tags/1.5.3
1135210334;1487dd369f62a1cbdedb4f6b16b592c74c58b110;refs/tags/1.5.4
1136504205;4ce70280face928c604c4300fd2ba6fdc78243da;refs/tags/1.5.5
1137661231;bddbda5e69b1d718f9e5b536db2613fad0e938f5;refs/tags/1.5.6
1141293351;71a9b29855a51e54191d78f2b535677e2b090f58;refs/tags/1.5.7
1143401904;fbc0579a1d9a9edb8ec916111e9fc6e3f1edf222;refs/tags/1.5.8
1144231214;c7733ad8e5b7f0cc181f2537fb50aeed6cb9f75b;refs/tags/1.6.0
1144276437;768f6024aca893fd7d38768b12c5dfc437fb06e8;refs/tags/1.6.1
1172023917;090212a3cae792afc9f33f4c19d7eaf7bff3e886;refs/tags/1.6.10
1229325644;b68d777bda9bc51636930de9c2e3d5cd2a094b9f;refs/tags/1.6.11
1233975247;b3d6c99aae23c8855884cadf86fe9210b9a5d8fd;refs/tags/1.6.12
1144472763;0ee7e3349836f13bf57156aee65755c8dfafb07f;refs/tags/1.6.2
1144718162;6b53b9b9c15bfc9e2d73c31d529741ffe3b0418d;refs/tags/1.6.3
1146601204;51807ff92f195493470ae6b228b22315dcf836b5;refs/tags/1.6.4
1146616193;7cfd47f8625375d36c0bf60a05685207a5f9e99a;refs/tags/1.6.5
1148379285;008219b5b3d67b6fefdfa9a2090b8973f8fbc93e;refs/tags/1.6.6
1149584342;b5474072b71fb598878757397c6d0236d56bc004;refs/tags/1.6.7
1152422219;b1cc527ba267233cce4b76a756b4485e312adb4b;refs/tags/1.6.8
1168327920;69f5d0a9ea5661817a5280dede36be8c44349058;refs/tags/1.6.9
1152291538;d733698ddc53b954dff09a029a53b8d2245fd277;refs/tags/1.7.0
1152423846;5f4988e6dc904c9ed95be4b693e7eb78219bdd20;refs/tags/1.7.1
1168327784;d102e470e79918482f119dcfacb7e3d5430e9022;refs/tags/1.7.2
1172023871;d4c1b28f00128ee38e4c9ca6a85beba08e0e1090;refs/tags/1.7.3
1160518808;effc3d8105f284229fa3930bd0483f382f213b96;refs/tags/1.8.0
1160593372;b48a363ab1e7f31970c815a99f2e6c4f3bf9c1b3;refs/tags/1.8.1
1160784230;7c32514854647928a3878b61a4ead21795fe7f0e;refs/tags/1.8.2
1171482223;2aa80dfb280143c49cd12f5afb5986d5e3a1f5c2;refs/tags/1.8.3
1172023823;95828bd404c3e0519e823ee7cdd047dd8e09d30c;refs/tags/1.8.4
1189460284;6cf14c8e1c38f710be9516fd2948a2e307d01096;refs/tags/1.8.5
1168460454;aaffdba1a1bc34e25e8972e504b86192afc5ca45;refs/tags/1.9.0
1168308215;72b14c1b143b8dd3df79fd8619d29b1bf7558a5e;refs/tags/1.9.0rc1
1168326899;73c7bd9e24caaac35a3c229588d4faaa66262f9a;refs/tags/1.9.0rc2
1169626110;de592d66127044347b731bb77bf2c0de357a84d5;refs/tags/1.9.1
1171482303;911cb2b1ded58bdeb9500991501880b238a2d4d1;refs/tags/1.9.2
1172023753;f2dafdea2085c5b45590c5eb32b28408f129d9a0;refs/tags/1.9.3
1189460170;17fb71b4190202998ceb2026bd1f25ad0da019ad;refs/tags/1.9.4
1201134102;2387cd92ad0d0c352f3b66e97e459780944c3056;refs/tags/1.9.5
1204523606;fb142b00bc666e27014c2b3ecd535a710d9268d2;refs/tags/1.9.6
1364941416;0ab980b8b976dfab2eb598dc9b234cd0282a49e9;refs/tags/fundraising/1.20
1389217786;b7e3ddf438d457d02d54da232ad7c7ba1a2d8794;refs/tags/fundraising/1.22
