Date;hash;release
1417554569;583c888de32e077111951cced1a33571516cb5d3;refs/tags/7.0.0
1418207946;03895cb1a5bad32e237f52fb9fb46ae3bc13b139;refs/tags/7.0.1
1418209861;a05527f7dacb3adc50237c80eeb85cf5fc012740;refs/tags/7.0.2
1424790444;5fa3e3899f93a5fcc022ad2564c1f23855c81e5f;refs/tags/7.1.0
1430215016;3328aa0fa7c6f7b007b97eebeb96741abd74e766;refs/tags/7.2.0
1434392721;dd60eaba7c6e44cafaa732603fb39e2dba694bf9;refs/tags/7.3.0
1435760813;d9a158029d23662857ed87336492dd8a9860844d;refs/tags/7.3.1
1438693979;c3ae8d677d59439777121b32548004ef4a8838ea;refs/tags/7.4.0
1443529783;4b90d5be8c09a145b7cb4a7868bf4b37f18012e0;refs/tags/7.5.0
1447163226;a2585ba26b9df87ef67fdbb4f53d2f1a891d919f;refs/tags/7.6.0
1450177524;e889c3dc9ae1265ab8570f4bf88002a8c8e7e8cd;refs/tags/7.6.1
1468924636;b41823bfe4f83aa2ed883ad0a6ba2f75cf3b8d8a;refs/tags/7.6.10
1473761012;0e96484e1d70081398197500e43f5849aaec853f;refs/tags/7.6.11
1477999176;c17bf7fe0eff1fc98b2065c98140eadc1e51f38d;refs/tags/7.6.12
1479810988;69e5c3b3a86943d05e271687f756833d7c4251d3;refs/tags/7.6.13
1480412680;93a918d96a17332440bd5acb10012d43aaf23ebd;refs/tags/7.6.14
1450695924;124f5470b931f06fd2e6ecc2cbe46221375c863a;refs/tags/7.6.2
1455621853;654c6751a04ef60c5a3f7a95ac0b11cd8e06a742;refs/tags/7.6.3
1456226198;6892018df511b6e1207fe0481f019f651656f6dc;refs/tags/7.6.4
1460453113;d577ec9454a37234d88c7322325f8e9a299f8aef;refs/tags/7.6.5
1461663751;22d1286c42be47ea90793371eabcd30b733f5afd;refs/tags/7.6.6
1463488218;2d2f2eb1d91ab1b338e70226f9196a8c4e104742;refs/tags/7.6.7
1464076519;20656ed31db3faf59da1ca761252d6a0227f06a5;refs/tags/7.6.8
1464084151;40e0dca9cee3cbd47304c3e121af923d9a1a520d;refs/tags/7.6.9
1458653953;8b134e91e52beeb9a843e9c3e1e070559f13ca71;refs/tags/8.0.0
1460453591;3eccc9da3ee7b43fa81c3ec45ceebca858ad049a;refs/tags/8.0.1
1462284471;095660eed302ce17f8341ea6c77c038dbc25e888;refs/tags/8.1.0
1464076880;0d8a4cbce3d1d81b3c5e35f398251cde0097e6b9;refs/tags/8.1.1
1464084475;ae0e6506fd5a61c88ae6b5d57081c11633207b24;refs/tags/8.1.2
1467712339;4c751a4a5676f62235b84d27239bde51889d2b14;refs/tags/8.2.0
1468925018;0ffc8f209df9897b226fdd588d4c6f6cf554d10f;refs/tags/8.2.1
1472565443;166c81dfe4d01b2a90b00e3dba6db9d89d257543;refs/tags/8.3.0
1473761376;c5ed420f2db3da06100a2431bd3ad949fcc31b32;refs/tags/8.3.1
1476791246;d8b3d5df4edc3b51d042a71e2c8acf4e5efe36c1;refs/tags/8.4.0
1479811307;4657f09d6c96be242676fc43c41f17462270d1e9;refs/tags/8.4.1
1482243025;d8154092805e3ba1a9b1ab9ba68b77355f92c49c;refs/tags/8.5.0
1071846006;63109f0d866d2a23ddf0d110841788dc0e3383fa;refs/tags/Root_AuthServices
1065193027;0b5c4c8ab426c87fa3ab773cb0e7b65ae9407714;refs/tags/Start
1083348537;5b7456dc16350b663331bb2d5ba13dc0669de9c7;refs/tags/TYPO3_3-6-0FINAL
1083016726;aaaa5dc1d5052e9fbe2d0e125c6b2d303826cb62;refs/tags/TYPO3_3-6-0RC2
1084267607;94c56bffccf11ded59e0b105198f9c3afe8f3f96;refs/tags/TYPO3_3-6-1
1089660334;c135372822f803273eafebb6ffea63e77d167759;refs/tags/TYPO3_3-6-2
1095984700;1a6cb95f9c502518a0ad449538f6e92cb80a036f;refs/tags/TYPO3_3-7-0
1095197598;019dab6f1e4ff0b73a0d0b0aca88179740bfba1c;refs/tags/TYPO3_3-7-0RC1
1095636361;18305fbeef0affecf4fd3a867c48d9425092119d;refs/tags/TYPO3_3-7-0RC2
1116689287;a50559d751f8eea5f082af627693093f995fc2df;refs/tags/TYPO3_3-7-1
1116803720;dc376f4e8c97f7d36aaee0b68175320798e7c80c;refs/tags/TYPO3_3-8-0
1112687225;950e84375dec260c6ce77a10e01aef278c4fee20;refs/tags/TYPO3_3-8-0beta1
1113787783;affbd32174e6b44f2859dc933dd331fa6a76c1ed;refs/tags/TYPO3_3-8-0beta2
1116068165;e5e4f8437906fc9083ab07a431e90cf73de42140;refs/tags/TYPO3_3-8-0rc1
