Date;hash;release
1310336985;9102c8a00d81c1425b76cc650dee35fa23d37cd3;refs/tags/release-3.0.9
1307987392;f9e2408b5265e00c46c471c336e7d1fdd0d371a4;refs/tags/release-3.0.9-RC1
1308233815;979ca9159682913c24af694e149e32fe19d1132d;refs/tags/release-3.0.9-RC2
1309117802;55766bbba6e6eace29b5fb103aef6e9de0cd9078;refs/tags/release-3.0.9-RC3
1310062852;e30562439c1dfd88fb14606d466d8b360d6a14d8;refs/tags/release-3.0.9-RC4
1414498132;121937cb63c9e4429ece59d9dcbd86ddb2841e96;refs/tags/release-3.1.0
1403638649;28c7265f2d573c12e57a59ff3c3c47fa1a074421;refs/tags/release-3.1.0-RC1
1405087629;1cadeadc83f84aca3cd58c28fdae5addbd016fcf;refs/tags/release-3.1.0-RC2
1407778471;a3e2a2ad0029e35ebf4ab9785def530a45516d63;refs/tags/release-3.1.0-RC3
1411146586;996e8b4e57e13a6491789c2c818c667a037467f1;refs/tags/release-3.1.0-RC4
1412709394;aa5358f3ab9279a55bd7c758e1576317e6bcf80f;refs/tags/release-3.1.0-RC5
1414022279;3831441608ebcb3b3d010635e1b65e3b75338979;refs/tags/release-3.1.0-RC6
1381844771;0875ff6687d72ded7bed00bfea3a1a5575a99aec;refs/tags/release-3.1.0-a1
1384772879;6b16f801d2f2380196f067b5c26561d3ae6dce01;refs/tags/release-3.1.0-a2
1390567245;c32a21c3f029e326c9a7bd9cf82b4040b7b50d13;refs/tags/release-3.1.0-a3
1394895912;5c5f7edfd99b86e71340330d7d170823f3d49560;refs/tags/release-3.1.0-b1
1396127449;09cc8be7d12e9b7a91e6616675e5641876b4ca0c;refs/tags/release-3.1.0-b2
1399218439;f8ada77cd56237995a14ff84d7e9af4636aefb94;refs/tags/release-3.1.0-b3
1401460399;57f0db1c91b5b7e2c318f37614bd7e0eeadcda79;refs/tags/release-3.1.0-b4
1414884242;0312d80efd84164f757b924b84c5621f3448b6d1;refs/tags/release-3.1.1
1475443530;20170bfc64247bf4723aab7f4e3b4ae59de14afe;refs/tags/release-3.1.10
1474199419;95839d99e37f782eb25931c665654af733ad16ce;refs/tags/release-3.1.10-RC1
1416929792;086081a784add722bde6ef5d3ed107216cfab03c;refs/tags/release-3.1.2
1416681324;8f8ffe49abf99dc1a8040f310fb72622f2a9e93f;refs/tags/release-3.1.2-RC1
1422814710;9a71c2a35abd26656cd6772a11c975e99ea8cd54;refs/tags/release-3.1.3
1422299386;c5b1c17cf5692c08d25efbbca8a1337b8a06b945;refs/tags/release-3.1.3-RC1
1422662909;35c1f3aa289e3609daa9ed47448d38c5b7935279;refs/tags/release-3.1.3-RC2
1430666095;e988ef4f477fb6203ec1442f596e9f8a6745a618;refs/tags/release-3.1.4
1428606668;15e54f2121894ff1d867ce19b1fccd8dba2b08f4;refs/tags/release-3.1.4-RC1
1430294380;d858dcd4b04502b3dc011f6cac6a51e49794d4e2;refs/tags/release-3.1.4-RC2
1434291247;eac47b6af32cd8e1374583b6f4d346e1d40e1566;refs/tags/release-3.1.5
1433967976;a949eb1d3942eee493f56975df68b80b783c954a;refs/tags/release-3.1.5-RC1
1441449953;eb803b03bb43e4fe77b93f550e877ebae919f396;refs/tags/release-3.1.6
1440343222;17f1f49c476c81ff4a267af20f9f028c53a8c63e;refs/tags/release-3.1.6-RC1
1450524085;8b731e7ab67e8fb5d6e846c58938b0616dd5f3af;refs/tags/release-3.1.7
1449880676;6f13d51ed7b46e52759aeb572ea678c7d5142bbb;refs/tags/release-3.1.7-RC1
1452329192;bd2c77e35fc97f3ead0c2eef9aff8525b3be18cc;refs/tags/release-3.1.7-pl1
1455815087;c3c5415697cb72ee9205d22fa67d725552f3a7b4;refs/tags/release-3.1.8
1455378351;ef32fac0bcb1e568482dab1d2c418e58a6c5872c;refs/tags/release-3.1.8-RC1
1460801783;0cd00a5946d89fca7043d17cc8d182622646b26e;refs/tags/release-3.1.9
1460182774;2511f6d2ac0fe89e77972ede3f87e2b18eb0758e;refs/tags/release-3.1.9-RC1
1483802184;5a2467eb58d4b9c1f972b5c8893fcabbad764b53;refs/tags/release-3.2.0
1461954561;e10a0ced1bfad835a6444cda263a6ebcd69801c0;refs/tags/release-3.2.0-RC1
1481313155;a548a8eb6a77f2f0cd57ff8404a551d6b1b37ca5;refs/tags/release-3.2.0-RC2
1444899727;0a7e2432b50827aa04ed2916d46511455a796c06;refs/tags/release-3.2.0-a1
1450129285;092cff7679bfc44b28953cf01fe80b3155a3fc19;refs/tags/release-3.2.0-a2
1454675159;6abd6e47993286596bfb64e44d3ba1c4c4788a8e;refs/tags/release-3.2.0-b1
1456956171;c35d339d0776df9a884eac51c8f79d62e55c0680;refs/tags/release-3.2.0-b2
982399058;21828cf760967b4ab9c803dec71c6f577d5ed8b0;refs/tags/start
