# oldVersion,newVersion,#oldTables,#newTables,#oldAttrs,newAttr,tableIns,tableDel,attrIns,attrDel,attrTypeAlt,keyAlt,totalAlt
rev_1.341.sql,rev_1.342.sql,71,75,431,455,4,0,24,0,1,0,1
rev_1.342.sql,rev_1.343.sql,75,75,455,456,0,0,1,0,0,0,0
rev_1.343.sql,rev_1.344.sql,75,75,456,456,0,0,0,0,0,0,0
rev_1.344.sql,rev_1.345.sql,75,75,456,456,0,0,0,0,0,0,0
rev_1.345.sql,rev_1.346.0.sql,75,75,456,456,0,0,0,0,0,0,0
rev_1.346.0.sql,rev_1.346.2.1.sql,75,75,456,456,0,0,0,0,0,0,0
rev_1.346.2.1.sql,rev_1.347.sql,75,75,456,456,0,0,0,0,0,0,0
rev_1.347.sql,rev_1.348.sql,75,75,456,456,0,0,0,0,0,0,0
rev_1.348.sql,rev_1.349.sql,75,75,456,456,0,0,0,0,0,0,0
rev_1.349.sql,rev_1.350.sql,75,75,456,456,0,0,0,0,0,0,0
rev_1.350.sql,rev_1.351.sql,75,72,456,437,0,3,0,19,0,0,0
rev_1.351.sql,rev_1.352.sql,72,72,437,437,0,0,0,0,0,0,0
rev_1.352.sql,rev_1.353.sql,72,72,437,437,0,0,0,0,0,0,0
rev_1.353.sql,rev_1.354.sql,72,72,437,437,0,0,0,0,0,0,0
rev_1.354.sql,rev_1.355.sql,72,72,437,437,0,0,0,0,1,0,1
rev_1.355.sql,rev_1.356.sql,72,72,437,437,0,0,0,0,1,0,1
rev_1.356.sql,rev_1.357.sql,72,72,437,437,0,0,0,0,0,0,0
rev_1.357.sql,rev_1.358.sql,72,72,437,437,0,0,0,0,0,0,0
rev_1.358.sql,rev_1.359.sql,72,72,437,438,0,0,1,0,0,0,0
rev_1.359.sql,rev_1.360.sql,72,72,438,438,0,0,0,0,1,0,1
rev_1.360.sql,rev_1.361.sql,72,72,438,438,0,0,0,0,1,0,1
rev_1.361.sql,rev_1.362.sql,72,72,438,438,0,0,0,0,0,0,0
rev_1.362.sql,rev_1.363.sql,72,72,438,438,0,0,0,0,0,0,0
rev_1.363.sql,rev_1.364.sql,72,72,438,438,0,0,0,0,0,0,0
rev_1.364.sql,rev_1.365.sql,72,72,438,438,0,0,0,0,0,0,0
rev_1.365.sql,rev_1.366.sql,72,72,438,438,0,0,0,0,1,0,1
rev_1.366.sql,rev_1.367.sql,72,72,438,438,0,0,0,0,0,0,0
rev_1.367.sql,rev_1.368.sql,72,72,438,438,0,0,1,1,0,0,0
rev_1.368.sql,rev_1.369.sql,72,72,438,438,0,0,0,0,0,0,0
rev_1.369.sql,rev_1.370.sql,72,72,438,438,0,0,0,0,0,0,0
rev_1.370.sql,rev_1.371.sql,72,72,438,438,0,0,0,0,0,0,0
rev_1.371.sql,rev_1.372.sql,72,72,438,438,1,1,3,3,0,0,0
rev_1.372.sql,rev_1.373.sql,72,72,438,438,0,0,0,0,0,0,0
rev_1.373.sql,rev_1.374.sql,72,72,438,438,0,0,0,0,0,0,0
rev_1.374.sql,rev_1.375.sql,72,72,438,438,0,0,0,0,0,0,0
rev_1.375.sql,rev_1.376.sql,72,73,438,442,1,0,4,0,0,0,0
rev_1.376.sql,rev_1.377.sql,73,73,442,442,0,0,0,0,0,1,1
rev_1.377.sql,rev_1.378.sql,73,73,442,442,0,0,0,0,0,0,0
rev_1.378.sql,rev_1.379.sql,73,73,442,442,0,0,0,0,0,0,0
rev_1.379.sql,rev_1.380.sql,73,73,442,442,0,0,0,0,1,0,1
rev_1.380.sql,rev_1.381.sql,73,73,442,442,0,0,0,0,0,0,0
rev_1.381.sql,rev_1.382.sql,73,73,442,441,0,0,0,2,0,0,0
rev_1.382.sql,rev_1.383.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.383.sql,rev_1.384.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.384.sql,rev_1.385.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.385.sql,rev_1.386.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.386.sql,rev_1.387.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.387.sql,rev_1.388.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.388.sql,rev_1.389.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.389.sql,rev_1.390.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.390.sql,rev_1.391.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.391.sql,rev_1.392.sql,73,73,441,440,0,0,0,2,0,0,0
rev_1.392.sql,rev_1.393.sql,73,73,440,441,0,0,1,0,0,0,0
rev_1.393.sql,rev_1.394.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.394.sql,rev_1.395.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.395.sql,rev_1.396.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.396.sql,rev_1.397.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.397.sql,rev_1.398.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.398.sql,rev_1.399.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.399.sql,rev_1.400.sql,73,73,441,441,0,0,0,0,0,0,0
rev_1.400.sql,rev_1.401.sql,73,73,441,440,0,0,0,2,0,0,0
rev_1.401.sql,rev_1.402.sql,73,73,440,440,0,0,0,0,0,0,0
rev_1.402.sql,rev_1.403.sql,73,73,440,440,0,0,0,0,0,0,0
rev_1.403.sql,rev_1.404.0.sql,73,73,440,440,0,0,0,0,0,0,0
rev_1.404.0.sql,rev_1.404.2.1.sql,73,73,440,440,0,0,0,0,0,0,0
rev_1.404.2.1.sql,rev_1.405.sql,73,73,440,440,0,0,0,0,0,0,0
rev_1.405.sql,rev_1.406.sql,73,78,440,467,5,0,27,0,1,0,1
rev_1.406.sql,rev_1.407.sql,78,78,467,468,0,0,1,0,0,0,0
rev_1.407.sql,rev_1.408.sql,78,78,468,468,0,0,0,0,0,0,0
rev_1.408.sql,rev_1.409.sql,78,78,468,468,0,0,0,0,0,0,0
rev_1.409.sql,rev_1.410.sql,78,78,468,468,0,0,0,0,0,0,0
rev_1.410.sql,rev_1.411.sql,78,78,468,468,0,0,0,0,1,0,1
rev_1.411.sql,rev_1.412.sql,78,78,468,468,0,0,0,0,0,0,0
rev_1.412.sql,rev_1.413.sql,78,78,468,468,0,0,0,0,0,0,0
rev_1.413.sql,rev_1.414.sql,78,78,468,468,0,0,0,0,0,0,0
rev_1.414.sql,rev_1.415.sql,78,78,468,468,0,0,0,0,0,0,0
rev_1.415.sql,rev_1.416.sql,78,78,468,468,0,0,0,0,0,0,0
rev_1.416.sql,rev_1.417.sql,78,78,468,468,0,0,0,0,1,0,1
rev_1.417.sql,rev_1.418.sql,78,72,468,462,0,6,24,30,0,0,0
rev_1.418.sql,rev_1.419.sql,72,73,462,470,1,0,8,0,0,0,0
rev_1.419.sql,rev_1.420.sql,73,73,470,470,0,0,0,0,0,0,0
rev_1.420.sql,rev_1.421.sql,73,73,470,470,0,0,0,0,0,0,0
rev_1.421.sql,rev_1.422.sql,73,73,470,470,0,0,0,0,0,0,0
rev_1.422.sql,rev_1.423.sql,73,73,470,470,0,0,0,0,0,0,0
rev_1.423.sql,rev_1.424.sql,73,73,470,470,0,0,0,0,0,0,0
rev_1.424.sql,rev_1.425.sql,73,73,470,470,0,0,0,0,0,0,0
rev_1.425.sql,rev_1.426.sql,73,73,470,470,0,0,0,0,6,0,6
rev_1.426.sql,rev_1.427.sql,73,73,470,470,0,0,0,0,0,0,0
rev_1.427.sql,rev_1.428.sql,73,73,470,470,0,0,0,0,0,0,0
rev_1.428.sql,rev_1.429.sql,73,73,470,470,0,0,0,0,0,0,0
rev_1.429.sql,rev_1.430.sql,73,74,470,476,1,0,6,0,2,0,2
rev_1.430.sql,rev_1.431.sql,74,74,476,476,0,0,0,0,0,0,0
rev_1.431.sql,rev_1.432.sql,74,74,476,476,0,0,0,0,0,0,0
rev_1.432.sql,rev_1.433.sql,74,74,476,476,0,0,0,0,0,0,0
rev_1.433.sql,rev_1.434.0.sql,74,74,476,476,0,0,0,0,0,0,0
rev_1.434.0.sql,rev_1.434.2.1.sql,74,75,476,481,1,0,5,0,0,0,0
rev_1.434.2.1.sql,rev_1.435.sql,75,75,481,483,1,1,9,9,1,0,1
rev_1.435.sql,rev_1.436.sql,75,75,483,483,0,0,0,0,0,0,0
rev_1.436.sql,rev_1.437.sql,75,75,483,483,0,0,0,0,0,0,0
rev_1.437.sql,rev_1.438.sql,75,75,483,484,0,0,1,0,0,0,0
rev_1.438.sql,rev_1.439.sql,75,75,484,484,0,0,0,0,0,0,0
rev_1.439.sql,rev_1.440.sql,75,75,484,484,0,0,0,0,0,0,0
rev_1.440.sql,rev_1.441.sql,75,75,484,484,0,0,0,0,0,0,0
rev_1.441.sql,rev_1.442.sql,75,75,484,484,0,0,0,0,0,0,0
rev_1.442.sql,rev_1.443.sql,75,75,484,484,0,0,0,0,0,0,0
rev_1.443.sql,rev_1.444.sql,75,75,484,485,0,0,2,1,0,1,1
rev_1.444.sql,rev_1.445.sql,75,75,485,485,0,0,0,0,7,0,7
rev_1.445.sql,rev_1.446.sql,75,75,485,485,0,0,0,0,0,0,0
rev_1.446.sql,rev_1.447.sql,75,75,485,486,0,0,1,0,0,0,0
rev_1.447.sql,rev_1.448.0.sql,75,75,486,486,0,0,0,0,0,0,0
rev_1.448.0.sql,rev_1.448.2.1.sql,75,75,486,487,0,0,1,0,0,0,0
rev_1.448.2.1.sql,rev_1.448.2.2.sql,75,75,487,487,0,0,0,0,1,0,1
rev_1.448.2.2.sql,rev_1.449.sql,75,75,487,486,0,0,0,1,0,0,0
rev_1.449.sql,rev_1.450.sql,75,75,486,486,0,0,0,0,0,0,0
