Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity)	timeLagOverSchema	srcLagOverSchema
0	0	1	0.0	0.0	5.5481580115401686E-5	0.0	-5.5481580115401686E-5	
1	0	0	0.02040816326530612	0.0	5.5481580115401686E-5	-0.02040816326530612	-5.5481580115401686E-5	
2	0	0	0.04081632653061224	0.0	5.5481580115401686E-5	-0.04081632653061224	-5.5481580115401686E-5	
3	0	0	0.061224489795918366	0.0	5.5481580115401686E-5	-0.061224489795918366	-5.5481580115401686E-5	
4	0	0	0.08163265306122448	0.0	5.5481580115401686E-5	-0.08163265306122448	-5.5481580115401686E-5	
5	0	0	0.10204081632653061	0.0	5.5481580115401686E-5	-0.10204081632653061	-5.5481580115401686E-5	
6	0	0	0.12244897959183673	0.0	5.5481580115401686E-5	-0.12244897959183673	-5.5481580115401686E-5	
7	0	0	0.14285714285714285	0.0	5.5481580115401686E-5	-0.14285714285714285	-5.5481580115401686E-5	
8	0	0	0.16326530612244897	0.0	5.5481580115401686E-5	-0.16326530612244897	-5.5481580115401686E-5	
9	0	0	0.1836734693877551	0.0	5.5481580115401686E-5	-0.1836734693877551	-5.5481580115401686E-5	
10	0	0	0.20408163265306123	0.0	5.5481580115401686E-5	-0.20408163265306123	-5.5481580115401686E-5	
11	0	0	0.22448979591836735	0.0	5.5481580115401686E-5	-0.22448979591836735	-5.5481580115401686E-5	
12	0	0	0.24489795918367346	0.0	5.5481580115401686E-5	-0.24489795918367346	-5.5481580115401686E-5	
13	0	0	0.2653061224489796	0.0	5.5481580115401686E-5	-0.2653061224489796	-5.5481580115401686E-5	
14	0	0	0.2857142857142857	0.0	5.5481580115401686E-5	-0.2857142857142857	-5.5481580115401686E-5	
15	0	0	0.30612244897959184	0.0	5.5481580115401686E-5	-0.30612244897959184	-5.5481580115401686E-5	
16	91	3128	0.32653061224489793	0.7647058823529411	0.17360186418109186	0.4381752701080432	0.5911040181718492	
17	0	243	0.3469387755102041	0.7647058823529411	0.18708388814913446	0.41776710684273705	0.5776219942038067	
18	6	195	0.3673469387755102	0.8151260504201681	0.1979027962716378	0.44777911164465783	0.6172232541485303	
19	0	32	0.3877551020408163	0.8151260504201681	0.19967820683533063	0.42737094837935174	0.6154478435848374	
20	0	13	0.40816326530612246	0.8151260504201681	0.20039946737683087	0.4069627851140456	0.6147265830433372	
21	0	131	0.42857142857142855	0.8151260504201681	0.2076675543719485	0.3865546218487395	0.6074584960482196	
22	0	393	0.4489795918367347	0.8151260504201681	0.22947181535730138	0.36614645858343337	0.5856542350628666	
23	0	493	0.46938775510204084	0.8151260504201681	0.25682423435419444	0.3457382953181272	0.5583018160659736	
24	0	1949	0.4897959183673469	0.8151260504201681	0.3649578339991123	0.32533013205282113	0.45016821642105576	
25	0	117	0.5102040816326531	0.8151260504201681	0.3714491788726143	0.304921968787515	0.44367687154755375	
26	0	117	0.5306122448979592	0.8151260504201681	0.3779405237461163	0.28451380552220884	0.43718552667405175	
27	0	148	0.5510204081632653	0.8151260504201681	0.38615179760319573	0.2641056422569028	0.4289742528169723	
28	0	193	0.5714285714285714	0.8151260504201681	0.39685974256546824	0.24369747899159666	0.4182663078546998	
29	0	332	0.5918367346938775	0.8151260504201681	0.4152796271637816	0.22328931572629052	0.3998464232563865	
30	0	840	0.6122448979591837	0.8151260504201681	0.461884154460719	0.20288115246098437	0.35324189595944905	
31	0	1639	0.6326530612244898	0.8151260504201681	0.5528184642698624	0.18247298919567823	0.2623075861503057	
32	0	449	0.6530612244897959	0.8151260504201681	0.5777296937416777	0.1620648259303722	0.23739635667849035	
33	2	1882	0.673469387755102	0.8319327731092437	0.6821460275188637	0.15846338535414173	0.14978674559038008	
34	0	749	0.6938775510204082	0.8319327731092437	0.7237017310252996	0.13805522208883558	0.10823104208394418	
35	0	1569	0.7142857142857143	0.8319327731092437	0.8107523302263648	0.11764705882352944	0.021180442882878903	
36	0	118	0.7346938775510204	0.8319327731092437	0.8172991566799822	0.09723889555822329	0.014633616429261531	
37	0	144	0.7551020408163265	0.8319327731092437	0.8252885042166	0.07683073229291726	0.00664426889264369	
38	0	32	0.7755102040816326	0.8319327731092437	0.827063914780293	0.056422569027611114	0.004868858328950787	
39	0	111	0.7959183673469388	0.8319327731092437	0.8332223701731025	0.03601440576230497	-0.0012895970638587828	
40	0	430	0.8163265306122449	0.8319327731092437	0.8570794496227252	0.015606242496998823	-0.02514667651348146	
41	20	1059	0.8367346938775511	1.0	0.9158344429649355	0.16326530612244894	0.08416555703506445	
42	0	148	0.8571428571428571	1.0	0.924045716822015	0.1428571428571429	0.07595428317798503	
43	0	644	0.8775510204081632	1.0	0.9597758544163336	0.12244897959183676	0.04022414558366638	
44	0	222	0.8979591836734694	1.0	0.9720927652019528	0.10204081632653061	0.027907234798047242	
45	0	315	0.9183673469387755	1.0	0.9895694629383043	0.08163265306122447	0.010430537061695722	
46	0	17	0.9387755102040817	1.0	0.9905126498002661	0.061224489795918324	0.009487350199733902	
47	0	140	0.9591836734693877	1.0	0.9982800710164224	0.04081632653061229	0.0017199289835776455	
48	0	29	0.9795918367346939	1.0	0.999889036839769	0.020408163265306145	1.1096316023095909E-4	
49	0	2	1.0	1.0	0.9999999999999999	0.0	1.1102230246251565E-16	
