Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity)	timeLagOverSchema	srcLagOverSchema
0	0	111	0.0	0.0	0.011390456644433042	0.0	-0.011390456644433042	
1	0	374	0.010638297872340425	0.0	0.049769112365315546	-0.010638297872340425	-0.049769112365315546	
2	0	473	0.02127659574468085	0.0	0.098306824012314	-0.02127659574468085	-0.098306824012314	
3	0	268	0.031914893617021274	0.0	0.12580810672139559	-0.031914893617021274	-0.12580810672139559	
4	0	46	0.0425531914893617	0.0	0.1305284761416111	-0.0425531914893617	-0.1305284761416111	
5	0	7	0.05319148936170213	0.0	0.13124679322729604	-0.05319148936170213	-0.13124679322729604	
6	0	263	0.06382978723404255	0.0	0.1582349923037455	-0.06382978723404255	-0.1582349923037455	
7	0	481	0.07446808510638298	0.0	0.20759363776295534	-0.07446808510638298	-0.20759363776295534	
8	0	144	0.0851063829787234	0.0	0.22237044638276035	-0.0851063829787234	-0.22237044638276035	
9	0	174	0.09574468085106383	0.0	0.2402257567983581	-0.09574468085106383	-0.2402257567983581	
10	0	30	0.10638297872340426	0.0	0.2433042585941508	-0.10638297872340426	-0.2433042585941508	
11	0	132	0.11702127659574468	0.0	0.25684966649563873	-0.11702127659574468	-0.25684966649563873	
12	0	354	0.1276595744680851	0.0	0.29317598768599273	-0.1276595744680851	-0.29317598768599273	
13	0	90	0.13829787234042554	0.0	0.3024114930733709	-0.13829787234042554	-0.3024114930733709	
14	0	208	0.14893617021276595	0.0	0.32375577219086704	-0.14893617021276595	-0.32375577219086704	
15	0	40	0.1595744680851064	0.0	0.327860441251924	-0.1595744680851064	-0.327860441251924	
16	0	17	0.1702127659574468	0.0	0.3296049256028732	-0.1702127659574468	-0.3296049256028732	
17	0	115	0.18085106382978725	0.0	0.34140584915341193	-0.18085106382978725	-0.34140584915341193	
18	0	16	0.19148936170212766	0.0	0.3430477167778347	-0.19148936170212766	-0.3430477167778347	
19	0	41	0.20212765957446807	0.0	0.3472550025654181	-0.20212765957446807	-0.3472550025654181	
20	0	86	0.2127659574468085	0.0	0.35608004104669055	-0.2127659574468085	-0.35608004104669055	
21	0	317	0.22340425531914893	0.0	0.3886095433555669	-0.22340425531914893	-0.3886095433555669	
22	0	266	0.23404255319148937	0.0	0.41590559261159565	-0.23404255319148937	-0.41590559261159565	
23	0	570	0.24468085106382978	0.0	0.47439712673165724	-0.24468085106382978	-0.47439712673165724	
24	0	181	0.2553191489361702	0.0	0.49297075423293996	-0.2553191489361702	-0.49297075423293996	
25	0	137	0.26595744680851063	0.0	0.50702924576706	-0.26595744680851063	-0.50702924576706	
26	0	16	0.2765957446808511	0.0	0.5086711133914827	-0.2765957446808511	-0.5086711133914827	
27	0	74	0.2872340425531915	0.0	0.5162647511544382	-0.2872340425531915	-0.5162647511544382	
28	0	103	0.2978723404255319	0.0	0.5268342739866598	-0.2978723404255319	-0.5268342739866598	
29	20	120	0.30851063829787234	0.3225806451612903	0.5391482811698307	0.014070006863417972	-0.2165676360085404	
30	0	2	0.3191489361702128	0.3225806451612903	0.5393535146228836	0.003431708991077531	-0.2167728694615933	
31	0	157	0.32978723404255317	0.3225806451612903	0.5554643406875321	-0.007206588881262854	-0.23288369552624183	
32	0	182	0.3404255319148936	0.3225806451612903	0.5741405849153413	-0.017844886753603295	-0.25155993975405094	
33	0	204	0.35106382978723405	0.3225806451612903	0.5950743971267317	-0.028483184625943736	-0.2724937519654414	
34	4	668	0.3617021276595745	0.3870967741935484	0.6636223704463828	0.025394646533973886	-0.27652559625283446	
35	0	103	0.3723404255319149	0.3870967741935484	0.6741918932786045	0.0147563486616335	-0.28709511908505614	
36	1	208	0.3829787234042553	0.4032258064516129	0.6955361723961007	0.02024708304735756	-0.2923103659444878	
37	0	270	0.39361702127659576	0.4032258064516129	0.723242688558235	0.00960878517501712	-0.32001688210662216	
