Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity)	timeLagOverSchema	srcLagOverSchema
0	0	1	0.0	0.0	3.5536602700781805E-4	0.0	-3.5536602700781805E-4	
1	18	173	0.01818181818181818	0.5625	0.06183368869936034	0.5443181818181818	0.5006663113006397	
2	0	6	0.03636363636363636	0.5625	0.06396588486140725	0.5261363636363636	0.49853411513859275	
3	0	562	0.05454545454545454	0.5625	0.263681592039801	0.5079545454545454	0.298818407960199	
4	0	35	0.07272727272727272	0.5625	0.27611940298507465	0.48977272727272725	0.28638059701492535	
5	1	28	0.09090909090909091	0.59375	0.28606965174129356	0.5028409090909091	0.30768034825870644	
6	0	18	0.10909090909090909	0.59375	0.2924662402274343	0.48465909090909093	0.3012837597725657	
7	0	72	0.12727272727272726	0.59375	0.31805259417199716	0.46647727272727274	0.27569740582800284	
8	0	7	0.14545454545454545	0.59375	0.3205401563610519	0.44829545454545455	0.2732098436389481	
9	0	128	0.16363636363636364	0.59375	0.3660270078180526	0.43011363636363636	0.22772299218194741	
10	0	16	0.18181818181818182	0.59375	0.3717128642501777	0.4119318181818182	0.2220371357498223	
11	0	10	0.2	0.59375	0.3752665245202559	0.39375	0.21848347547974412	
12	0	20	0.21818181818181817	0.59375	0.3823738450604122	0.37556818181818186	0.21137615493958778	
13	0	132	0.23636363636363636	0.59375	0.4292821606254442	0.35738636363636367	0.16446783937455578	
14	0	8	0.2545454545454545	0.59375	0.43212508884150674	0.3392045454545455	0.16162491115849326	
15	0	19	0.2727272727272727	0.59375	0.43887704335465527	0.3210227272727273	0.15487295664534473	
16	0	63	0.2909090909090909	0.59375	0.4612651030561478	0.3028409090909091	0.13248489694385218	
17	0	56	0.3090909090909091	0.59375	0.48116560056858565	0.2846590909090909	0.11258439943141435	
18	0	58	0.32727272727272727	0.59375	0.5017768301350392	0.26647727272727273	0.09197316986496085	
19	0	8	0.34545454545454546	0.59375	0.5046197583511017	0.24829545454545454	0.08913024164889827	
20	0	227	0.36363636363636365	0.59375	0.5852878464818765	0.23011363636363635	0.008462153518123516	
21	0	35	0.38181818181818183	0.59375	0.5977256574271501	0.21193181818181817	-0.003975657427150114	
22	0	61	0.4	0.59375	0.619402985074627	0.19374999999999998	-0.02565298507462699	
23	0	18	0.41818181818181815	0.59375	0.6257995735607678	0.17556818181818185	-0.03204957356076776	
24	0	253	0.43636363636363634	0.59375	0.7157071783937458	0.15738636363636366	-0.12195717839374576	
25	0	21	0.45454545454545453	0.59375	0.72316986496091	0.13920454545454547	-0.12941986496090996	
26	2	79	0.4727272727272727	0.65625	0.7512437810945276	0.18352272727272728	-0.09499378109452761	
27	0	15	0.4909090909090909	0.65625	0.7565742714996448	0.1653409090909091	-0.10032427149964485	
28	0	21	0.509090909090909	0.65625	0.764036958066809	0.14715909090909096	-0.10778695806680905	
29	0	72	0.5272727272727272	0.65625	0.7896233120113719	0.12897727272727277	-0.13337331201137193	
30	0	32	0.5454545454545454	0.65625	0.8009950248756221	0.11079545454545459	-0.14474502487562213	
31	0	42	0.5636363636363636	0.65625	0.8159203980099505	0.0926136363636364	-0.15967039800995053	
32	1	13	0.5818181818181818	0.6875	0.8205401563610522	0.10568181818181821	-0.13304015636105215	
33	0	39	0.6	0.6875	0.834399431414357	0.08750000000000002	-0.14689943141435702	
34	0	45	0.6181818181818182	0.6875	0.8503909026297088	0.06931818181818183	-0.16289090262970884	
35	0	9	0.6363636363636364	0.6875	0.8535891968727792	0.051136363636363646	-0.16608919687277923	
36	0	6	0.6545454545454545	0.6875	0.8557213930348262	0.03295454545454546	-0.1682213930348262	
37	0	97	0.6727272727272727	0.6875	0.8901918976545845	0.01477272727272727	-0.2026918976545845	
38	0	17	0.6909090909090909	0.6875	0.8962331201137174	-0.003409090909090917	-0.20873312011371736	
39	0	27	0.7090909090909091	0.6875	0.9058280028429284	-0.021590909090909105	-0.21832800284292841	
40	0	5	0.7272727272727273	0.6875	0.9076048329779675	-0.03977272727272729	-0.22010483297796746	
41	0	4	0.7454545454545455	0.6875	0.9090262970859987	-0.05795454545454548	-0.2215262970859987	
42	0	17	0.7636363636363637	0.6875	0.9150675195451315	-0.07613636363636367	-0.22756751954513155	
43	0	7	0.7818181818181819	0.6875	0.9175550817341863	-0.09431818181818186	-0.23005508173418632	
44	0	33	0.8	0.6875	0.9292821606254443	-0.11250000000000004	-0.24178216062544433	
45	0	31	0.8181818181818182	0.6875	0.9402985074626867	-0.13068181818181823	-0.25279850746268673	
46	0	4	0.8363636363636363	0.6875	0.941719971570718	-0.1488636363636363	-0.25421997157071796	
47	0	3	0.8545454545454545	0.6875	0.9427860696517414	-0.1670454545454545	-0.2552860696517414	
48	0	2	0.8727272727272727	0.6875	0.943496801705757	-0.18522727272727268	-0.255996801705757	
49	8	47	0.8909090909090909	0.9375	0.9601990049751244	0.04659090909090913	-0.022699004975124448	
50	0	12	0.9090909090909091	0.9375	0.9644633972992183	0.02840909090909094	-0.02696339729921826	
51	0	33	0.9272727272727272	0.9375	0.9761904761904763	0.010227272727272751	-0.038690476190476275	
52	0	36	0.9454545454545454	0.9375	0.9889836531627577	-0.007954545454545436	-0.051483653162757714	
53	0	13	0.9636363636363636	0.9375	0.9936034115138593	-0.026136363636363624	-0.056103411513859336	
54	2	6	0.9818181818181818	1.0	0.9957356076759063	0.018181818181818188	0.004264392324093702	
55	0	12	1.0	1.0	1.0000000000000002	0.0	-2.220446049250313E-16	
