Month	SchActivity	PrjActivity	cumulPtime	cumulSchActivity	cumulPrjActivity)	timeLagOverSchema	srcLagOverSchema
0	108	298	0.0	0.8852459016393442	0.19201030927835053	0.8852459016393442	0.6932355923609937	
1	3	23	0.022727272727272728	0.9098360655737705	0.2068298969072165	0.8871087928464978	0.703006168666554	
2	0	25	0.045454545454545456	0.9098360655737705	0.22293814432989692	0.8643815201192251	0.6868979212438736	
3	1	33	0.06818181818181818	0.9180327868852459	0.24420103092783507	0.8498509687034277	0.6738317559574108	
4	0	14	0.09090909090909091	0.9180327868852459	0.2532216494845361	0.827123695976155	0.6648111374007097	
5	0	8	0.11363636363636363	0.9180327868852459	0.25837628865979384	0.8043964232488823	0.659656498225452	
6	2	57	0.13636363636363635	0.9344262295081968	0.29510309278350516	0.7980625931445604	0.6393231367246917	
7	0	85	0.1590909090909091	0.9344262295081968	0.34987113402061853	0.7753353204172877	0.5845550954875782	
8	1	7	0.18181818181818182	0.9426229508196722	0.35438144329896903	0.7608047690014903	0.5882415075207031	
9	0	10	0.20454545454545456	0.9426229508196722	0.3608247422680412	0.7380774962742176	0.581798208551631	
10	0	43	0.22727272727272727	0.9426229508196722	0.3885309278350515	0.7153502235469449	0.5540920229846207	
11	0	4	0.25	0.9426229508196722	0.39110824742268036	0.6926229508196722	0.5515147033969918	
12	0	19	0.2727272727272727	0.9426229508196722	0.4033505154639175	0.6698956780923995	0.5392724353557548	
13	0	110	0.29545454545454547	0.9426229508196722	0.4742268041237113	0.6471684053651268	0.46839614669596086	
14	0	4	0.3181818181818182	0.9426229508196722	0.4768041237113402	0.6244411326378541	0.465818827108332	
15	0	0	0.3409090909090909	0.9426229508196722	0.4768041237113402	0.6017138599105814	0.465818827108332	
16	0	9	0.36363636363636365	0.9426229508196722	0.4826030927835051	0.5789865871833085	0.4600198580361671	
17	0	1	0.38636363636363635	0.9426229508196722	0.4832474226804123	0.5562593144560358	0.45937552813925986	
18	0	0	0.4090909090909091	0.9426229508196722	0.4832474226804123	0.533532041728763	0.45937552813925986	
19	0	16	0.4318181818181818	0.9426229508196722	0.4935567010309278	0.5108047690014903	0.4490662497887444	
20	0	38	0.45454545454545453	0.9426229508196722	0.518041237113402	0.48807749627421765	0.4245817137062702	
21	0	8	0.4772727272727273	0.9426229508196722	0.5231958762886597	0.4653502235469449	0.41942707453101247	
22	0	1	0.5	0.9426229508196722	0.5238402061855669	0.4426229508196722	0.41878274463410525	
23	0	20	0.5227272727272727	0.9426229508196722	0.5367268041237112	0.41989567809239947	0.40589614669596097	
24	0	10	0.5454545454545454	0.9426229508196722	0.5431701030927834	0.39716840536512676	0.3994528477268888	
25	0	33	0.5681818181818182	0.9426229508196722	0.5644329896907215	0.37444113263785395	0.37818996112895065	
26	0	4	0.5909090909090909	0.9426229508196722	0.5670103092783504	0.35171385991058124	0.3756126415413218	
27	0	12	0.6136363636363636	0.9426229508196722	0.574742268041237	0.32898658718330853	0.3678806827784352	
28	0	6	0.6363636363636364	0.9426229508196722	0.5786082474226802	0.3062593144560358	0.36401470339699193	
29	0	23	0.6590909090909091	0.9426229508196722	0.5934278350515462	0.2835320417287631	0.349195115768126	
30	0	2	0.6818181818181818	0.9426229508196722	0.5947164948453606	0.2608047690014904	0.3479064559743116	
31	4	14	0.7045454545454546	0.9754098360655739	0.6037371134020616	0.27086438152011927	0.37167272266351226	
32	1	20	0.7272727272727273	0.9836065573770493	0.6166237113402059	0.256333830104322	0.3669828460368434	
33	0	0	0.75	0.9836065573770493	0.6166237113402059	0.23360655737704927	0.3669828460368434	
34	0	3	0.7727272727272727	0.9836065573770493	0.6185567010309275	0.21087928464977657	0.36504985634612175	
35	0	4	0.7954545454545454	0.9836065573770493	0.6211340206185564	0.18815201192250386	0.3624725367584929	
36	2	158	0.8181818181818182	1.0	0.7229381443298966	0.18181818181818177	0.27706185567010344	
37	0	197	0.8409090909090909	1.0	0.8498711340206182	0.15909090909090906	0.1501288659793818	
38	0	3	0.8636363636363636	1.0	0.8518041237113398	0.13636363636363635	0.14819587628866016	
39	0	55	0.8863636363636364	1.0	0.8872422680412367	0.11363636363636365	0.11275773195876326	
40	0	155	0.9090909090909091	1.0	0.9871134020618553	0.09090909090909094	0.012886597938144728	
41	0	7	0.9318181818181818	1.0	0.9916237113402058	0.06818181818181823	0.008376288659794229	
42	0	0	0.9545454545454546	1.0	0.9916237113402058	0.045454545454545414	0.008376288659794229	
43	0	11	0.9772727272727273	1.0	0.9987113402061851	0.022727272727272707	0.0012886597938148725	
44	0	2	1.0	1.0	0.9999999999999996	0.0	4.440892098500626E-16	
